epoch,neg_elbo,recon_loss,kl_div,elbo_decisiveness,elbo_accuracy,elbo_robustness,recon_decisiveness,recon_accuracy,recon_robustness,kl_decisiveness,kl_accuracy,kl_robustness
47.0,249.26202392578125,242.48915100097656,6.772877216339111,6.207901190809363e-47,5.583103323604035e-109,1.0165059364044295e-224,9.717922570355622e-43,4.878643217395541e-106,1.6099300299493086e-221,0.0015408563655035497,0.0011443967256504197,0.0008470256016452109
48.0,250.2841339111328,243.5257568359375,6.758374214172363,4.1771324157270066e-47,2.0090137101860995e-109,9.046351226760757e-231,5.201934987533757e-43,1.7302450525846462e-106,1.339845880449456e-226,0.0015302485037465708,0.0011611151305909167,0.000882612504408264
49.0,249.32586669921875,242.6672821044922,6.658592224121094,4.070400308125359e-48,5.23786014657866e-109,9.676352315012858e-220,8.898361388045061e-44,4.0826678468562497e-106,9.280005702605851e-216,0.0017041231325890741,0.0012829503508623608,0.0009680901141515317
50.0,248.0674591064453,241.22994995117188,6.83751106262207,8.732695471672067e-48,1.8435944050565433e-108,2.422171773689762e-220,1.1847589924562076e-43,1.7185357968354827e-105,3.5766660755510124e-216,0.0014690890469481832,0.0010727704412391854,0.0007823441427004242
51.0,249.65643310546875,242.9429473876953,6.713479518890381,1.9476789523694442e-46,3.763525569279497e-109,5.1335141091311646e-228,2.292844574683615e-42,3.099002291032663e-106,4.996509857792147e-224,0.00161308240521754,0.0012144313607542864,0.0009198603016109374
52.0,248.93592834472656,242.06744384765625,6.868481159210205,7.322167881178303e-46,7.73583867746451e-109,2.3185756800708657e-225,9.996019934859368e-42,7.437908398312683e-106,3.271944235698197e-221,0.0014139917292447536,0.0010400556531752112,0.000768112344555661
53.0,249.62420654296875,242.81544494628906,6.8087592124938965,4.717747581828954e-47,3.886770866925903e-109,1.9512886220016415e-218,1.2083473955600116e-42,3.520428422221436e-106,2.171940861170789e-214,0.0015085853399643123,0.0011040618926923891,0.0008161637163093104
54.0,250.0934600830078,243.18820190429688,6.905252933502197,2.340214108859745e-47,2.4310744787348436e-109,6.679997299378409e-225,3.9591411646650954e-43,2.4249983345203e-106,7.656667259111299e-221,0.001349557967468729,0.001002505628201085,0.0007522322328235431
55.0,249.64898681640625,242.73484802246094,6.914139270782471,1.3706772924092387e-47,3.7915836148683213e-109,1.485323897457156e-231,1.7233516467681062e-43,3.8158659749908713e-106,1.869326850985969e-227,0.0013416885073092477,0.0009936364745822518,0.0007447020328730632
56.0,250.54347229003906,243.56427001953125,6.979198455810547,8.4835894253895e-48,1.550075337780131e-109,7.543274760953306e-230,1.5163951647225665e-43,1.664868539478443e-106,1.1143718818324239e-225,0.0012748678866510072,0.0009310496901249201,0.0006829128771992233
